label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
HELP,0.0,0.0,0.0,0.017973155,-0.047228873,-0.0061067916,0.017136008,-0.0959132,-0.010220165,0.00944069,-0.13664827,-0.0144610545,0.016878784,-0.16798556,-0.019341676,-0.05179605,-0.14283612,-0.0044076936,-0.06331834,-0.11851311,-0.009119926,-0.05766794,-0.093844056,-0.017999321,-0.050144374,-0.079722345,-0.0250072,-0.080771685,-0.12194541,-0.0065541114,-0.08824563,-0.09279364,-0.007909926,-0.08135176,-0.070451766,-0.015305032,-0.071921736,-0.057989478,-0.022927525,-0.10010758,-0.08983445,-0.0085816635,-0.109764874,-0.0693315,-0.014579524,-0.10513085,-0.05111453,-0.019458786,-0.09677717,-0.03922993,-0.0236195,-0.114019096,-0.05385852,-0.010790761,-0.13318676,-0.045009583,-0.0166012,-0.13799155,-0.03621608,-0.016249012,-0.14052707,-0.032809377,-0.015120515
HELP,0.0,0.0,0.0,0.018622696,-0.054250658,-0.0014870636,0.016707778,-0.10469389,-0.0034052522,0.011550248,-0.14624342,-0.005318371,0.019644767,-0.17709592,-0.007725916,-0.05474457,-0.14849529,-0.004851186,-0.054935753,-0.12759557,-0.007886833,-0.044008642,-0.103177965,-0.015410927,-0.03551629,-0.0871568,-0.021691786,-0.083197504,-0.12427166,-0.007849298,-0.078823715,-0.101392984,-0.006462011,-0.06592733,-0.081459224,-0.011451422,-0.055799514,-0.067031145,-0.018145708,-0.10172662,-0.09086156,-0.010036821,-0.09981412,-0.07526666,-0.012654881,-0.087462574,-0.059362143,-0.015101373,-0.07717317,-0.04617375,-0.018575473,-0.11445624,-0.055375487,-0.012057387,-0.12219891,-0.0513632,-0.015979337,-0.11696449,-0.041677028,-0.014182005,-0.11308223,-0.03464806,-0.012411559
HELP,0.0,0.0,0.0,0.01882577,-0.049265653,-0.0024657485,0.01609844,-0.09890756,-0.003649604,0.0098698735,-0.14003879,-0.0052884812,0.018452704,-0.17128244,-0.0076038702,-0.05503869,-0.14303344,0.0029271676,-0.058202982,-0.12725055,0.0031354313,-0.048779428,-0.105668515,-0.0035474156,-0.0396111,-0.090112746,-0.0096039,-0.08255562,-0.119580775,6.1021994e-05,-0.08437735,-0.09820792,0.0033453214,-0.07277638,-0.07965076,-0.0035472638,-0.061671674,-0.067234576,-0.011553555,-0.10058898,-0.08567849,-0.0024344118,-0.105894774,-0.07213637,-0.0050055776,-0.09433353,-0.056493223,-0.010058503,-0.08231127,-0.04502529,-0.015043591,-0.11255124,-0.049646765,-0.0046875477,-0.12885156,-0.048082024,-0.0081434455,-0.13042745,-0.04376191,-0.0070989192,-0.1304251,-0.042477638,-0.006149119
HELP,0.0,0.0,0.0,0.01882577,-0.049265653,-0.0024657485,0.01609844,-0.09890756,-0.003649604,0.0098698735,-0.14003879,-0.0052884812,0.018452704,-0.17128244,-0.0076038702,-0.05503869,-0.14303344,0.0029271676,-0.058202982,-0.12725055,0.0031354313,-0.048779428,-0.105668515,-0.0035474156,-0.0396111,-0.090112746,-0.0096039,-0.08255562,-0.119580775,6.1021994e-05,-0.08437735,-0.09820792,0.0033453214,-0.07277638,-0.07965076,-0.0035472638,-0.061671674,-0.067234576,-0.011553555,-0.10058898,-0.08567849,-0.0024344118,-0.105894774,-0.07213637,-0.0050055776,-0.09433353,-0.056493223,-0.010058503,-0.08231127,-0.04502529,-0.015043591,-0.11255124,-0.049646765,-0.0046875477,-0.12885156,-0.048082024,-0.0081434455,-0.13042745,-0.04376191,-0.0070989192,-0.1304251,-0.042477638,-0.006149119
HELP,0.0,0.0,0.0,0.018571824,-0.052302897,-0.0020637016,0.01623568,-0.101854235,-0.005287003,0.010901302,-0.14214066,-0.008977072,0.019550353,-0.17436132,-0.01320588,-0.05335167,-0.14790884,-0.002464534,-0.053457767,-0.129035,-0.005723577,-0.04327196,-0.10544443,-0.014041746,-0.035589486,-0.09104875,-0.021328872,-0.08141801,-0.122636735,-0.0057009575,-0.07876986,-0.10127705,-0.0035010441,-0.06656188,-0.08061504,-0.007950527,-0.057080448,-0.06862548,-0.014836918,-0.09962386,-0.087341666,-0.008493694,-0.09816694,-0.07187548,-0.010480581,-0.086125344,-0.056505263,-0.01195019,-0.076377064,-0.045473933,-0.015115278,-0.11213225,-0.05109155,-0.011333785,-0.11521819,-0.04248187,-0.01423981,-0.10464439,-0.029603839,-0.01115776,-0.09641868,-0.020633757,-0.008734327
HELP,0.0,0.0,0.0,0.018491536,-0.0527983,0.00025754527,0.017252356,-0.1034399,-0.000248205,0.012206644,-0.14606225,-0.0016307395,0.020649344,-0.17835513,-0.0039249808,-0.051895678,-0.15170908,0.00347647,-0.053935856,-0.13643798,0.0062001776,-0.043797642,-0.1125406,0.0009334594,-0.036308706,-0.09554392,-0.004329287,-0.078357995,-0.12938654,-0.00020899826,-0.07880893,-0.10632831,0.006453955,-0.067308515,-0.08592892,0.00021058235,-0.05793956,-0.07190412,-0.008640062,-0.09628093,-0.096368164,-0.002899242,-0.09990737,-0.0827046,-0.0015876122,-0.088436335,-0.06573415,-0.005986395,-0.07861084,-0.05259353,-0.012159799,-0.10839483,-0.06011328,-0.005143715,-0.12823638,-0.06455976,-0.0052476497,-0.13751909,-0.06745306,-0.0035641,-0.14555863,-0.07260981,-0.0034865958
HELP,0.0,0.0,0.0,0.021831274,-0.04855615,-0.0033079833,0.023928791,-0.101018906,-0.005478608,0.018729866,-0.14353597,-0.007717968,0.027169526,-0.17576545,-0.0106063895,-0.04594913,-0.14713553,-0.0016636959,-0.05275482,-0.12422341,-0.003304544,-0.04476133,-0.0989587,-0.010493537,-0.037194252,-0.08513221,-0.017090416,-0.07520962,-0.12417048,-0.0034948878,-0.07843554,-0.097094476,-0.00062993256,-0.0677073,-0.075062186,-0.0055873054,-0.05766833,-0.06333044,-0.012950856,-0.09404054,-0.09208405,-0.004798397,-0.098778486,-0.07376236,-0.0063062776,-0.08837524,-0.057533562,-0.008378692,-0.07857752,-0.04666713,-0.012066687,-0.10766697,-0.059743583,-0.006226493,-0.114389956,-0.049883187,-0.008520541,-0.10527134,-0.035663664,-0.0055453405,-0.09710088,-0.027088195,-0.0033630035
HELP,0.0,0.0,0.0,0.021088898,-0.050584793,-0.0053869975,0.021808118,-0.09630257,-0.009194668,0.019991457,-0.13592094,-0.013139114,0.029120773,-0.16574699,-0.01757034,-0.048078448,-0.1438955,-0.006959004,-0.047662586,-0.13001198,-0.012160626,-0.036618054,-0.10430679,-0.02024826,-0.029804021,-0.087156,-0.026969211,-0.075810224,-0.121855766,-0.009806193,-0.07265487,-0.10132411,-0.013147578,-0.059743136,-0.07856646,-0.020200577,-0.05161637,-0.06441322,-0.027816607,-0.09369403,-0.088125885,-0.012656492,-0.09476197,-0.074625105,-0.021183852,-0.08417925,-0.05704367,-0.026497157,-0.07685885,-0.04542026,-0.030922337,-0.10534519,-0.05256754,-0.015362859,-0.1201821,-0.048040807,-0.023903502,-0.119520724,-0.03964907,-0.024837157,-0.11881447,-0.035717428,-0.024883846
HELP,0.0,0.0,0.0,0.027048826,-0.048978865,-0.009074137,0.032334328,-0.10668445,-0.012251823,0.027351499,-0.15149361,-0.014756709,0.035960615,-0.18455258,-0.017293286,-0.03285706,-0.16443244,-0.002873941,-0.041449517,-0.1471763,-0.007074343,-0.03413838,-0.12038937,-0.016127456,-0.027822584,-0.1065675,-0.023681054,-0.06145653,-0.14181775,-0.0032018838,-0.06654048,-0.118214875,-0.0039493954,-0.055971146,-0.09411645,-0.011626162,-0.047658443,-0.081552446,-0.020065583,-0.080441356,-0.10905692,-0.004030783,-0.08541232,-0.09336913,-0.009761517,-0.07583088,-0.074459374,-0.013849454,-0.06840253,-0.06366238,-0.017808177,-0.09288353,-0.076231,-0.0053998115,-0.09974375,-0.06763548,-0.01071028,-0.09323251,-0.0506801,-0.008684123,-0.087531686,-0.040121675,-0.0067084064
HELP,0.0,0.0,0.0,0.02433461,-0.046291113,-0.009244483,0.031707346,-0.09980297,-0.012835973,0.030705273,-0.14355811,-0.01575636,0.04206854,-0.17733103,-0.018763795,-0.029244274,-0.15988773,-0.0001919895,-0.03291133,-0.14200735,-0.0041757436,-0.026098609,-0.11415136,-0.013474355,-0.022334129,-0.09821257,-0.021255337,-0.057285994,-0.13835311,-0.0012843458,-0.058080733,-0.111742705,-0.0036636577,-0.04896173,-0.085085094,-0.014425911,-0.04305613,-0.069316804,-0.024377566,-0.07658577,-0.10658002,-0.0030050627,-0.07828528,-0.085710734,-0.011920422,-0.07083666,-0.06326279,-0.019637208,-0.06653258,-0.04942864,-0.025141815,-0.088384986,-0.072787315,-0.004997024,-0.09872207,-0.06259507,-0.014876015,-0.10163015,-0.04769212,-0.016889388,-0.10550976,-0.042163998,-0.017140958
HELP,0.0,0.0,0.0,0.014774978,-0.043551445,-0.005511088,0.014206946,-0.08702853,-0.00671799,0.011072695,-0.12368083,-0.008004358,0.02189809,-0.14878106,-0.009482492,-0.049963206,-0.13896778,-0.003286157,-0.05304137,-0.106601596,-0.006985708,-0.045963615,-0.08141038,-0.01577674,-0.04031843,-0.06456745,-0.022397196,-0.07490739,-0.12290141,-0.0056049842,-0.07573071,-0.08243337,-0.0076353755,-0.06485292,-0.057035655,-0.016459351,-0.05641383,-0.040816993,-0.02513248,-0.09231675,-0.09551576,-0.008033985,-0.098578095,-0.06519729,-0.018835338,-0.085978,-0.03760302,-0.02773644,-0.07424599,-0.017589152,-0.033258975,-0.10452655,-0.061537415,-0.009977996,-0.14151394,-0.073806316,-0.022817023,-0.1670725,-0.078796,-0.02776753,-0.18778825,-0.085063994,-0.03012913
HELP,0.0,0.0,0.0,0.019787073,-0.043093324,-0.0033372915,0.020368338,-0.0853239,-0.0032747942,0.016817033,-0.12069777,-0.0030451089,0.024780214,-0.14427534,-0.0028549077,-0.04162243,-0.13527822,-0.0064465893,-0.047847718,-0.118065536,-0.010308839,-0.03830424,-0.09426275,-0.017303696,-0.031055033,-0.07536429,-0.022410946,-0.06677833,-0.11855471,-0.008779697,-0.0698314,-0.09179497,-0.010311419,-0.05726105,-0.06933415,-0.016187595,-0.04779473,-0.055558503,-0.022709426,-0.08525959,-0.090016484,-0.010936979,-0.09183788,-0.069122046,-0.019730046,-0.07793817,-0.04752958,-0.026312964,-0.065469444,-0.032711595,-0.030972293,-0.098670304,-0.05633107,-0.012500561,-0.13399446,-0.06954661,-0.0246095,-0.15902251,-0.07542622,-0.029673684,-0.17945284,-0.08287442,-0.032407615
HELP,0.0,0.0,0.0,0.01926434,-0.040034622,-0.0049965754,0.018610477,-0.08117846,-0.0045586335,0.013996303,-0.11692774,-0.004136673,0.023237228,-0.14117405,-0.0038392844,-0.04324636,-0.12844616,-0.0010746041,-0.053224295,-0.102677256,-0.000813196,-0.046726614,-0.0807772,-0.005627131,-0.03927499,-0.06563631,-0.0098972265,-0.067043155,-0.11466563,-0.0027354236,-0.071673006,-0.081554085,-0.0014050187,-0.06174168,-0.06101197,-0.007866862,-0.052259117,-0.048225492,-0.015229025,-0.08341682,-0.08948925,-0.0044296165,-0.09365526,-0.06368324,-0.013165701,-0.08209133,-0.03982863,-0.022085419,-0.06974587,-0.023082078,-0.028121071,-0.0952079,-0.058407843,-0.0055773915,-0.13155663,-0.06786057,-0.017294541,-0.15801835,-0.07031551,-0.022517363,-0.17970824,-0.0749419,-0.02556585
HELP,0.0,0.0,0.0,0.01926434,-0.040034622,-0.0049965754,0.018610477,-0.08117846,-0.0045586335,0.013996303,-0.11692774,-0.004136673,0.023237228,-0.14117405,-0.0038392844,-0.04324636,-0.12844616,-0.0010746041,-0.053224295,-0.102677256,-0.000813196,-0.046726614,-0.0807772,-0.005627131,-0.03927499,-0.06563631,-0.0098972265,-0.067043155,-0.11466563,-0.0027354236,-0.071673006,-0.081554085,-0.0014050187,-0.06174168,-0.06101197,-0.007866862,-0.052259117,-0.048225492,-0.015229025,-0.08341682,-0.08948925,-0.0044296165,-0.09365526,-0.06368324,-0.013165701,-0.08209133,-0.03982863,-0.022085419,-0.06974587,-0.023082078,-0.028121071,-0.0952079,-0.058407843,-0.0055773915,-0.13155663,-0.06786057,-0.017294541,-0.15801835,-0.07031551,-0.022517363,-0.17970824,-0.0749419,-0.02556585
HELP,0.0,0.0,0.0,0.017401218,-0.041680485,-0.0038027647,0.017502666,-0.08103728,-0.004665737,0.015216291,-0.11683056,-0.005478026,0.024004638,-0.13988861,-0.0067738695,-0.04079345,-0.13163416,-0.006104987,-0.04160583,-0.10577518,-0.0069139977,-0.034250617,-0.082689315,-0.013322747,-0.028784096,-0.06561923,-0.019354217,-0.06432414,-0.11789945,-0.008394279,-0.062416047,-0.085458994,-0.006468372,-0.05219519,-0.0629383,-0.012310142,-0.045310855,-0.048526973,-0.02045606,-0.0815292,-0.09132603,-0.0102518005,-0.08542767,-0.06827146,-0.017428566,-0.073186934,-0.044484407,-0.025090197,-0.06344649,-0.026232302,-0.03163921,-0.093749076,-0.058288872,-0.011487859,-0.1285783,-0.07015732,-0.023713415,-0.15308273,-0.073584706,-0.029196415,-0.17415702,-0.07810244,-0.03299219
HELP,0.0,0.0,0.0,0.018173277,-0.04027623,-0.004449919,0.016063213,-0.08161116,-0.0043116636,0.012240112,-0.11676657,-0.004153082,0.021899998,-0.14038059,-0.003998121,-0.044868946,-0.12991521,0.00049443106,-0.04831606,-0.10317373,0.0011140497,-0.03919053,-0.07887748,-0.0042810147,-0.03324586,-0.06460035,-0.00952578,-0.0665206,-0.11521579,-0.0012235641,-0.06689611,-0.07736379,0.0005734944,-0.055063695,-0.04992488,-0.0058186497,-0.047234893,-0.034267813,-0.012967477,-0.081291854,-0.08881542,-0.0028884956,-0.087207675,-0.058616757,-0.009850704,-0.075624764,-0.030488819,-0.016667096,-0.06636605,-0.010867834,-0.021305704,-0.09080297,-0.05665624,-0.0041292454,-0.120625496,-0.06564179,-0.0141124,-0.1408455,-0.069286734,-0.017748125,-0.15795234,-0.074819595,-0.01943804
HELP,0.0,0.0,0.0,0.0174433,-0.040857404,-0.006169176,0.014927864,-0.08102685,-0.0071181036,0.009720683,-0.114948675,-0.008170691,0.01909846,-0.13914512,-0.008855735,-0.047926843,-0.13058265,2.4739598e-05,-0.061378717,-0.094019085,-0.0046851435,-0.053127825,-0.062340498,-0.011980204,-0.042845488,-0.042691976,-0.016076313,-0.069933176,-0.11598015,-0.001651862,-0.08018246,-0.06942636,-0.0061800717,-0.067744136,-0.035002887,-0.0150257265,-0.054739356,-0.014250368,-0.020804461,-0.08497709,-0.0913119,-0.003661857,-0.0966225,-0.052819908,-0.013822734,-0.087135315,-0.01820442,-0.02158769,-0.07487467,0.0048700273,-0.024357965,-0.09438014,-0.060401678,-0.0055955243,-0.12336114,-0.06718311,-0.014904816,-0.14374268,-0.06851193,-0.01788064,-0.15826476,-0.069640964,-0.017506527
HELP,0.0,0.0,0.0,0.015232265,-0.040164262,-0.007150987,0.012690067,-0.08038095,-0.007857676,0.0067698956,-0.11410119,-0.008897358,0.015286505,-0.13650091,-0.009473604,-0.047953367,-0.12818307,4.447433e-05,-0.052799046,-0.092213795,-0.0069357734,-0.04594755,-0.058684856,-0.015775818,-0.04007995,-0.039404064,-0.020979285,-0.07038048,-0.11225808,-0.0018793984,-0.074334204,-0.06224504,-0.009618042,-0.06395391,-0.02726978,-0.019746367,-0.05502045,-0.00738281,-0.026412848,-0.08516866,-0.08753006,-0.0046634995,-0.09411389,-0.049066544,-0.019445566,-0.086227566,-0.014823347,-0.028736904,-0.07730821,0.008061141,-0.031820085,-0.09432474,-0.058216333,-0.0073008197,-0.124813884,-0.06838387,-0.020698301,-0.14752468,-0.07053563,-0.025395025,-0.16465959,-0.07300508,-0.025923092
HELP,0.0,0.0,0.0,0.010717452,-0.0380328,-0.010168666,0.008887172,-0.078626156,-0.016123023,0.0054758787,-0.11120361,-0.021189665,0.0152747035,-0.13469899,-0.026208717,-0.051921427,-0.13251978,-0.009095918,-0.05961311,-0.09606433,-0.018048443,-0.052222967,-0.06454587,-0.027382053,-0.047350287,-0.049286813,-0.033613972,-0.074466705,-0.11411153,-0.009835761,-0.08077347,-0.067626595,-0.018026272,-0.06870228,-0.033580244,-0.026257101,-0.0600999,-0.015093207,-0.031640936,-0.0885956,-0.087000966,-0.010927666,-0.09505454,-0.044676542,-0.022929901,-0.08479786,-0.0111655,-0.027555378,-0.076432765,0.010352999,-0.028487964,-0.09621143,-0.057394713,-0.012500904,-0.10520366,-0.032356948,-0.022498911,-0.10111058,-0.009322524,-0.022600777,-0.098394245,0.005877197,-0.01972858
HELP,0.0,0.0,0.0,0.013186574,-0.031256944,-0.006621241,0.010722578,-0.06929733,-0.0095750345,0.007696986,-0.09911463,-0.01272576,0.014986098,-0.12082651,-0.016499504,-0.044054985,-0.123571604,-0.004401273,-0.048100233,-0.08646463,-0.0111318715,-0.04083067,-0.060729668,-0.020278303,-0.034383655,-0.04612577,-0.026476983,-0.0666132,-0.10782175,-0.006544424,-0.069645345,-0.06295204,-0.012617524,-0.05682367,-0.03438145,-0.020651778,-0.04636401,-0.016468793,-0.026323395,-0.08302349,-0.08099648,-0.008977729,-0.08836612,-0.03791091,-0.020946037,-0.07559025,-0.0048719347,-0.027656121,-0.064846575,0.017670125,-0.030076366,-0.094150305,-0.049859583,-0.011463001,-0.11102274,-0.028003097,-0.022904377,-0.11691663,-0.009134084,-0.025580727,-0.12322876,0.0043746233,-0.025026858
HELP,0.0,0.0,0.0,0.008117139,-0.042327464,-0.0009799055,0.0029868484,-0.08508739,-0.0018673117,-0.0023053288,-0.117069736,-0.004483128,0.0072650313,-0.13813776,-0.0071466183,-0.053575218,-0.13596305,0.0047833594,-0.06716657,-0.09863649,-0.0029139402,-0.060676455,-0.06513414,-0.012278489,-0.052664816,-0.045985162,-0.017385341,-0.075891376,-0.11894442,-0.0006239262,-0.08663213,-0.07238071,-0.008350827,-0.07562238,-0.035139024,-0.017765036,-0.06507319,-0.013175368,-0.023158928,-0.09041071,-0.09358947,-0.0063324026,-0.10273239,-0.05361238,-0.018358642,-0.09336597,-0.016226828,-0.024555285,-0.08193934,0.007716328,-0.02583978,-0.098252565,-0.063409716,-0.011716819,-0.12360814,-0.058134794,-0.020758927,-0.13944685,-0.05020991,-0.021686878,-0.1512408,-0.046640813,-0.019569298
HELP,0.0,0.0,0.0,0.009798408,-0.03808692,-0.0038141722,0.006360233,-0.07771054,-0.005721464,0.00293535,-0.10981639,-0.0077126794,0.013978481,-0.13186409,-0.01060611,-0.04791367,-0.13102227,-0.0055649816,-0.057950974,-0.09008108,-0.01103917,-0.052144885,-0.0603182,-0.019250087,-0.047441006,-0.045374393,-0.02524186,-0.071045816,-0.112634346,-0.008590683,-0.078063905,-0.062394336,-0.013393932,-0.067284346,-0.03022474,-0.021408271,-0.05779469,-0.011029214,-0.027806174,-0.08583063,-0.08492276,-0.011138308,-0.09475878,-0.041286588,-0.02103302,-0.08570644,-0.007597834,-0.027434757,-0.07669526,0.015871882,-0.030543884,-0.09417871,-0.05345577,-0.013486651,-0.110055715,-0.03177613,-0.023245437,-0.115540534,-0.011677325,-0.02510249,-0.121017724,0.002520442,-0.024288367
HELP,0.0,0.0,0.0,0.011036694,-0.039482266,-0.0037612196,0.006679356,-0.07765275,-0.0034307677,0.0034099221,-0.10810128,-0.0036494397,0.012355447,-0.12667514,-0.0041593537,-0.048519015,-0.12697206,0.0010493447,-0.04949975,-0.093183085,-0.0024568886,-0.041848302,-0.06434722,-0.010144953,-0.03762704,-0.046836868,-0.015496583,-0.06918502,-0.11003566,-0.0020057736,-0.07210022,-0.06223294,-0.005826198,-0.061171114,-0.027509928,-0.014934276,-0.053097904,-0.0058805346,-0.021805802,-0.08336663,-0.08357605,-0.005187388,-0.091377944,-0.0430817,-0.015848022,-0.0825851,-0.008120596,-0.024943598,-0.07392079,0.016003162,-0.02935173,-0.09153494,-0.052060127,-0.00795897,-0.1213586,-0.05165656,-0.01933205,-0.14216888,-0.04814011,-0.023801196,-0.15824848,-0.04678835,-0.02500617
HELP,0.0,0.0,0.0,0.014013648,-0.041471004,-0.005212929,0.010571361,-0.079015136,-0.0032330083,0.0048659444,-0.10952982,-0.0008162659,0.014067531,-0.12761182,0.0013850487,-0.046003163,-0.12668723,-0.0017793265,-0.050553024,-0.08705537,-0.005765034,-0.04536301,-0.056208983,-0.013344086,-0.040463448,-0.03913471,-0.01830185,-0.06809473,-0.108845115,-0.002798168,-0.07516676,-0.0548573,-0.0073947,-0.06788111,-0.018395424,-0.016954573,-0.06066692,0.0035039186,-0.024183283,-0.083028376,-0.08295247,-0.003844477,-0.09627241,-0.040706277,-0.01650228,-0.091537535,-0.005109638,-0.027519558,-0.084028065,0.018575728,-0.032444727,-0.09189445,-0.05252497,-0.0042582797,-0.12416139,-0.061102748,-0.017247152,-0.1477736,-0.06215705,-0.02302055,-0.16500491,-0.06271358,-0.024699433
HELP,0.0,0.0,0.0,0.014013648,-0.041471004,-0.005212929,0.010571361,-0.079015136,-0.0032330083,0.0048659444,-0.10952982,-0.0008162659,0.014067531,-0.12761182,0.0013850487,-0.046003163,-0.12668723,-0.0017793265,-0.050553024,-0.08705537,-0.005765034,-0.04536301,-0.056208983,-0.013344086,-0.040463448,-0.03913471,-0.01830185,-0.06809473,-0.108845115,-0.002798168,-0.07516676,-0.0548573,-0.0073947,-0.06788111,-0.018395424,-0.016954573,-0.06066692,0.0035039186,-0.024183283,-0.083028376,-0.08295247,-0.003844477,-0.09627241,-0.040706277,-0.01650228,-0.091537535,-0.005109638,-0.027519558,-0.084028065,0.018575728,-0.032444727,-0.09189445,-0.05252497,-0.0042582797,-0.12416139,-0.061102748,-0.017247152,-0.1477736,-0.06215705,-0.02302055,-0.16500491,-0.06271358,-0.024699433
HELP,0.0,0.0,0.0,0.013698757,-0.031859696,-0.011555782,0.009118497,-0.06690058,-0.017082155,0.0034585595,-0.095884144,-0.020337969,0.009547293,-0.113854155,-0.025230361,-0.047613025,-0.11566572,-0.020223971,-0.073852,-0.074122936,-0.030813443,-0.08718014,-0.046112716,-0.042432673,-0.09537524,-0.030635417,-0.050467987,-0.068722606,-0.094719276,-0.01833825,-0.08651185,-0.03766881,-0.028198777,-0.0796631,-0.0027188957,-0.037387054,-0.070447266,0.018214792,-0.043851394,-0.08220208,-0.064392954,-0.015714953,-0.09349838,-0.010836393,-0.029249163,-0.085338235,0.022863984,-0.03484765,-0.07541084,0.045409024,-0.036573563,-0.09005463,-0.031712323,-0.013413504,-0.09728354,0.0050230026,-0.02689221,-0.08776331,0.030368567,-0.028233988,-0.07701862,0.048009098,-0.025930077
HELP,0.0,0.0,0.0,0.008966744,-0.038078696,-0.003956998,0.0018771291,-0.07653621,-0.0020489993,-0.0052400827,-0.10878447,-0.00027785767,0.0035369396,-0.12736791,0.0016661646,-0.050245523,-0.12656774,-0.00029109596,-0.066158,-0.08062406,-0.0042937784,-0.0638088,-0.04674402,-0.011094534,-0.057730854,-0.02587688,-0.015101609,-0.07303244,-0.11330831,-0.0022177885,-0.08964121,-0.049604982,-0.008665911,-0.082136154,-0.009861946,-0.018411625,-0.07201409,0.013485819,-0.025154172,-0.08938241,-0.09115535,-0.0040426576,-0.10865846,-0.040734977,-0.017047698,-0.10360545,-0.0034695864,-0.026504215,-0.09423679,0.022289872,-0.030278288,-0.10006368,-0.0627532,-0.005419162,-0.13422948,-0.07135683,-0.018231243,-0.15805039,-0.074709535,-0.022916099,-0.17534125,-0.07767618,-0.023825074
HELP,0.0,0.0,0.0,0.00691247,-0.037650466,-0.0027538263,-0.0016641617,-0.07565895,-0.000832898,-0.008589387,-0.10834885,0.0010616804,-0.0010646582,-0.12848085,0.00224294,-0.057551146,-0.12677683,-0.0014299905,-0.091149926,-0.06315027,-0.0070042987,-0.09851062,-0.028075457,-0.01613921,-0.096422255,-0.006519586,-0.021095607,-0.07641488,-0.11206257,-0.0034422074,-0.103405595,-0.044147134,-0.010903364,-0.0947634,-0.0036622882,-0.02120695,-0.08145702,0.022379965,-0.027457563,-0.08885372,-0.08992779,-0.004909317,-0.114430726,-0.03726068,-0.01739805,-0.10618955,0.0001552403,-0.02509457,-0.093286276,0.025777042,-0.026987243,-0.095471025,-0.060579956,-0.0057298043,-0.13277826,-0.060274735,-0.015849015,-0.15640381,-0.057846844,-0.017316101,-0.17324007,-0.056907654,-0.015499978
HELP,0.0,0.0,0.0,0.013325274,-0.034480184,-0.0053634425,0.010693014,-0.068473905,-0.0050252504,0.006997466,-0.096918926,-0.0044310917,0.016368687,-0.11510478,-0.004057589,-0.04075694,-0.11464509,-0.002226927,-0.050999045,-0.08124356,-0.004979955,-0.045879483,-0.05343564,-0.011247436,-0.040629685,-0.03700368,-0.0154425865,-0.062663436,-0.096646845,-0.0034188495,-0.07364744,-0.04852687,-0.007475933,-0.06500608,-0.01371932,-0.016223013,-0.056060195,0.0066048503,-0.02279087,-0.077546,-0.07120103,-0.0044867084,-0.092428625,-0.03151259,-0.016043898,-0.085978866,0.0028917193,-0.025331369,-0.076862276,0.025290042,-0.029377835,-0.08643681,-0.04140614,-0.0050451914,-0.11671585,-0.043817103,-0.01600387,-0.13879874,-0.040875524,-0.019511601,-0.15515766,-0.040194273,-0.019949237
HELP,0.0,0.0,0.0,0.012732506,-0.034170955,-0.005231841,0.010034502,-0.07040544,-0.006925794,0.008083284,-0.10011953,-0.008699603,0.017797172,-0.12050322,-0.011151535,-0.03969878,-0.12117109,-0.0019345955,-0.049087226,-0.09422706,-0.007055752,-0.046093464,-0.06796095,-0.015124261,-0.042889714,-0.053553447,-0.020777756,-0.060860157,-0.10371444,-0.004264384,-0.07076198,-0.06303722,-0.008294555,-0.06399065,-0.03290376,-0.016526204,-0.056450665,-0.016042292,-0.023248965,-0.07493806,-0.07732023,-0.0067916894,-0.08788383,-0.041080296,-0.01773134,-0.08418256,-0.009705603,-0.025329284,-0.07791448,0.0106137395,-0.029042175,-0.0829522,-0.0473402,-0.00911181,-0.10279727,-0.031570047,-0.019946164,-0.11459267,-0.015916705,-0.022649659,-0.12311569,-0.0073948503,-0.022651054
HELP,0.0,0.0,0.0,0.011050224,-0.034701973,-0.004102072,0.006359875,-0.06932819,-0.0019575448,0.0019333363,-0.09725116,0.0013040712,0.011143923,-0.11251359,0.0035815802,-0.044425905,-0.11702712,-0.0043601408,-0.053305864,-0.08230981,-0.0061568595,-0.050608814,-0.056361407,-0.011401815,-0.045938194,-0.04154393,-0.015426123,-0.06705904,-0.09748095,-0.00432618,-0.08031523,-0.047859088,-0.0075546014,-0.07428551,-0.013348073,-0.015225603,-0.06572771,0.0070653856,-0.020946965,-0.082389295,-0.06979631,-0.003487546,-0.098842144,-0.025123626,-0.013883513,-0.093551695,0.010327429,-0.022437263,-0.08511621,0.033543825,-0.026175695,-0.0901081,-0.038360342,-0.0019466227,-0.10786927,-0.017279357,-0.013739216,-0.11471987,0.0038142502,-0.017377006,-0.119408995,0.017076433,-0.017335553
